Round,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy
2025-07-28 00:19:32,server,SendActivations,5.498838424682617,4634.11328125,3072.140625
2025-07-28 00:19:33,server,SendActivations,5.313560247421265,4634.36328125,3072.140625
2025-07-28 00:19:35,server,SendActivations,4.855764150619507,4610.40234375,3072.140625
2025-07-28 00:19:37,server,SendActivations,4.436199188232422,4610.203125,3072.140625
2025-07-28 00:19:40,server,SendActivations,7.115765810012817,4610.24609375,3072.140625
2025-07-28 00:19:41,server,SendActivations,5.685405254364014,4610.28125,3072.140625
2025-07-28 00:19:46,server,SendActivations,5.781965017318726,4608.875,3072.140625
2025-07-28 00:19:55,server,SendActivations,6.724888563156128,4620.6796875,3072.140625
2025-07-28 00:19:57,server,SendActivations,6.179754734039307,4608.88671875,3072.140625
2025-07-28 00:20:02,server,SendActivations,5.1788740158081055,4632.87109375,3072.140625
2025-07-28 00:20:03,server,SendActivations,3.6098742485046387,4632.91796875,3072.140625
2025-07-28 00:20:04,server,SendActivations,8.311745405197144,4608.90625,3072.140625
2025-07-28 00:20:07,server,SendActivations,7.040672779083252,4609.359375,3072.140625
2025-07-28 00:20:08,server,SendActivations,4.358998775482178,4609.875,3072.140625
2025-07-28 00:20:13,server,SendActivations,6.848160743713379,4634.08984375,3072.140625
2025-07-28 00:20:15,server,SendActivations,7.856051206588745,4613.83203125,3072.140625
2025-07-28 00:20:21,server,SendActivations,7.9080119132995605,4615.19140625,3072.140625
2025-07-28 00:20:25,server,SendActivations,5.296002626419067,4614.94921875,3072.140625
2025-07-28 00:20:27,server,SendActivations,6.267953634262085,4615.15625,3072.140625
2025-07-28 00:20:28,server,SendActivations,3.2863900661468506,4650.953125,3072.140625
2025-07-28 00:20:30,server,SendActivations,4.810428857803345,4638.97265625,3072.140625
2025-07-28 00:20:30,server,SendActivations,3.302084445953369,4615.046875,3072.140625
2025-07-28 00:20:35,server,SendActivations,6.471725940704346,4616.7578125,3072.140625
2025-07-28 00:20:38,server,SendActivations,6.148174285888672,4616.55078125,3072.140625
2025-07-28 00:20:46,server,SendActivations,7.383038759231567,4616.28125,3072.140625
2025-07-28 00:20:47,server,SendActivations,7.707052230834961,4638.58203125,3072.140625
2025-07-28 00:20:51,server,SendActivations,4.1999218463897705,4639.5234375,3072.140625
2025-07-28 00:20:52,server,SendActivations,4.824356317520142,4627.3203125,3072.140625
2025-07-28 00:20:53,server,SendActivations,5.648069620132446,4628.203125,3072.140625
2025-07-28 00:20:55,server,SendActivations,4.820819139480591,4652.78515625,3072.140625
2025-07-28 00:20:56,server,SendActivations,3.6455063819885254,4653.03515625,3072.140625
2025-07-28 00:20:57,server,SendActivations,3.5472569465637207,4628.53125,3072.140625
2025-07-28 00:21:03,server,SendActivations,7.373110771179199,4639.78125,3072.140625
2025-07-28 00:21:09,server,SendActivations,8.146648168563843,4640.28125,3072.140625
2025-07-28 00:21:15,server,SendActivations,6.31532621383667,4640.4453125,3072.140625
2025-07-28 00:21:16,server,SendActivations,6.022486209869385,4643.70703125,3072.140625
2025-07-28 00:21:18,server,SendActivations,3.732053518295288,4686.56640625,3072.140625
2025-07-28 00:21:18,server,SendActivations,3.2838335037231445,4687.046875,3072.140625
2025-07-28 00:21:20,server,SendActivations,4.37591290473938,4652.96875,3072.140625
2025-07-28 00:21:21,server,SendActivations,6.57710599899292,4676.68359375,3072.140625
2025-07-28 00:21:22,server,SendActivations,3.4378278255462646,4671.9765625,3072.140625
2025-07-28 00:21:23,server,SendActivations,3.907874345779419,4683.87109375,3072.140625
2025-07-28 00:21:25,server,SendActivations,3.8378286361694336,4683.73046875,3072.140625
2025-07-28 00:21:31,server,SendActivations,8.34533953666687,4683.48046875,3072.140625
2025-07-28 00:21:39,server,SendActivations,8.0703604221344,4614.74609375,3072.140625
2025-07-28 00:21:43,server,SendActivations,4.621512174606323,4616.97265625,3072.140625
2025-07-28 00:21:46,server,SendActivations,4.334405899047852,4641.30859375,3072.140625
2025-07-28 00:21:46,server,SendActivations,6.499746084213257,4641.55859375,3072.140625
2025-07-28 00:21:47,server,SendActivations,3.4299814701080322,4620.0546875,3072.140625
2025-07-28 00:21:47,server,SendActivations,3.870762348175049,4620.10546875,3072.140625
2025-07-28 00:21:50,server,SendActivations,2.517225503921509,4617.27734375,3072.140625
2025-07-28 00:21:51,server,SendActivations,4.052650690078735,4629.078125,3072.140625
2025-07-28 00:21:52,server,SendActivations,6.223435401916504,4611.4140625,3072.140625
2025-07-28 00:21:53,server,SendActivations,6.133376836776733,4611.2109375,3072.140625
2025-07-28 00:21:55,server,SendActivations,4.613202095031738,4610.9609375,3072.140625
2025-07-28 00:22:03,server,SendActivations,5.726017236709595,4610.7109375,3072.140625
2025-07-28 00:22:08,server,SendActivations,4.38095498085022,4610.7109375,3072.140625
2025-07-28 00:22:10,server,SendActivations,3.6214120388031006,4610.7109375,3072.140625
2025-07-28 00:22:14,server,SendActivations,3.6125528812408447,4638.31640625,3072.140625
2025-07-28 00:22:17,server,SendActivations,4.507824659347534,4615.28515625,3072.140625
2025-07-28 00:22:22,server,SendActivations,6.41977596282959,4615.7890625,3072.140625
2025-07-28 00:22:24,server,SendActivations,6.651416778564453,4615.7890625,3072.140625
2025-07-28 00:22:24,server,SendActivations,6.896389722824097,4615.5859375,3072.140625
2025-07-28 00:22:28,server,SendActivations,6.075342655181885,4642.56640625,3072.140625
2025-07-28 00:22:30,server,SendActivations,4.054767608642578,4648.1640625,3072.140625
2025-07-28 00:22:30,server,SendActivations,5.7057154178619385,4622.6875,3072.140625
2025-07-28 00:22:31,server,SendActivations,5.9074084758758545,4622.484375,3072.140625
2025-07-28 00:22:34,server,SendActivations,3.153317451477051,4622.2734375,3072.140625
2025-07-28 00:22:35,server,SendActivations,4.455653667449951,4622.31640625,3072.140625
2025-07-28 00:22:37,server,SendActivations,3.476306676864624,4621.4375,3072.140625
2025-07-28 00:22:41,server,SendActivations,3.791736125946045,4619.359375,3072.140625
2025-07-28 00:22:53,server,SendActivations,4.863754749298096,4619.37109375,3072.140625
2025-07-28 00:22:55,server,SendActivations,3.2925565242767334,4655.68359375,3072.140625
2025-07-28 00:22:58,server,SendActivations,5.006749391555786,4631.90234375,3072.140625
2025-07-28 00:22:59,server,SendActivations,5.086476802825928,4623.05078125,3072.140625
2025-07-28 00:23:00,server,SendActivations,4.620359182357788,4624.2578125,3072.140625
2025-07-28 00:23:01,server,SendActivations,5.5048606395721436,4622.8828125,3072.140625
2025-07-28 00:23:03,server,SendActivations,4.978532552719116,4647.18359375,3072.140625
2025-07-28 00:23:05,server,SendActivations,6.380800485610962,4617.18359375,3072.140625
2025-07-28 00:23:09,server,SendActivations,7.145470857620239,4614.80859375,3072.140625
2025-07-28 00:23:12,server,SendActivations,7.9391255378723145,4614.80859375,3072.140625
2025-07-28 00:23:17,server,SendActivations,3.8534915447235107,4615.15234375,3072.140625
2025-07-28 00:23:23,server,SendActivations,7.99711012840271,4615.1171875,3072.140625
2025-07-28 00:23:24,server,SendActivations,6.537322521209717,4615.3671875,3072.140625
2025-07-28 00:23:30,server,SendActivations,6.784348249435425,4618.37109375,3072.140625
2025-07-28 00:23:31,server,SendActivations,6.123767375946045,4630.41796875,3072.140625
2025-07-28 00:23:34,server,SendActivations,5.360792875289917,4642.00390625,3072.140625
2025-07-28 00:23:36,server,SendActivations,7.280575752258301,4618.50390625,3072.140625
2025-07-28 00:23:38,server,SendActivations,6.572219371795654,4618.3359375,3072.140625
2025-07-28 00:23:40,server,SendActivations,3.6542842388153076,4628.10546875,3072.140625
2025-07-28 00:23:40,server,SendActivations,6.1561877727508545,4642.09765625,3072.140625
2025-07-28 00:23:44,server,SendActivations,7.532006740570068,4616.86328125,3072.140625
2025-07-28 00:23:49,server,SendActivations,7.883453369140625,4616.61328125,3072.140625
2025-07-28 00:23:51,server,SendActivations,6.818305969238281,4616.66796875,3072.140625
2025-07-28 00:23:55,server,SendActivations,5.91309380531311,4616.46875,3072.140625
2025-07-28 00:23:58,server,SendActivations,2.9438726902008057,4616.7890625,3072.140625
2025-07-28 00:24:02,server,SendActivations,5.799877882003784,4617.15625,3072.140625
2025-07-28 00:24:03,server,SendActivations,4.775622606277466,4641.23828125,3072.140625
2025-07-28 00:24:06,server,SendActivations,6.763550281524658,4617.3125,3072.140625
2025-07-28 00:24:10,server,SendActivations,7.482321500778198,4617.51953125,3072.140625
2025-07-28 00:24:13,server,SendActivations,4.329859495162964,4621.078125,3072.140625
2025-07-28 00:24:14,server,SendActivations,7.181844234466553,4633.421875,3072.140625
2025-07-28 00:24:15,server,SendActivations,3.6535186767578125,4621.21484375,3072.140625
2025-07-28 00:24:19,server,SendActivations,5.530111074447632,4620.921875,3072.140625
2025-07-28 00:24:19,server,SendActivations,4.013777256011963,4620.96484375,3072.140625
2025-07-28 00:24:24,server,SendActivations,6.725558042526245,4620.96484375,3072.140625
2025-07-28 00:24:32,server,SendActivations,7.746766805648804,4645.671875,3072.140625
2025-07-28 00:24:37,server,SendActivations,7.322003602981567,4645.8828125,3072.140625
2025-07-28 00:24:40,server,SendActivations,5.608937978744507,4672.63671875,3072.140625
2025-07-28 00:24:40,server,SendActivations,5.064777851104736,4663.33203125,3072.140625
2025-07-28 00:24:41,server,SendActivations,4.020125865936279,4663.53125,3072.140625
2025-07-28 00:24:42,server,SendActivations,4.650242328643799,4635.90625,3072.140625
2025-07-28 00:24:44,server,SendActivations,4.358932018280029,4647.64453125,3072.140625
2025-07-28 00:24:44,server,SendActivations,3.772592306137085,4647.64453125,3072.140625
2025-07-28 00:24:45,server,SendActivations,4.536101341247559,4669.5546875,3072.140625
2025-07-28 00:24:47,server,SendActivations,5.771513223648071,4661.9375,3072.140625
2025-07-28 00:24:54,server,SendActivations,8.300272464752197,4661.9453125,3072.140625
2025-07-28 00:25:01,server,SendActivations,8.67958116531372,4651.45703125,3072.140625
2025-07-28 00:25:08,server,SendActivations,6.7059149742126465,4666.31640625,3072.140625
2025-07-28 00:25:09,server,SendActivations,5.8270649909973145,4666.421875,3072.140625
2025-07-28 00:25:10,server,SendActivations,4.128674268722534,4678.52734375,3072.140625
2025-07-28 00:25:11,server,SendActivations,6.764899492263794,4678.77734375,3072.140625
2025-07-28 00:25:14,server,SendActivations,4.616821527481079,4704.9140625,3072.140625
2025-07-28 00:25:14,server,SendActivations,4.710545778274536,4704.96484375,3072.140625
2025-07-28 00:25:15,server,SendActivations,3.56494402885437,4693.1796875,3072.140625
2025-07-28 00:25:16,server,SendActivations,5.136393785476685,4680.72265625,3072.140625
2025-07-28 00:25:21,server,SendActivations,6.421682119369507,4680.96875,3072.140625
2025-07-28 00:25:21,server,SendActivations,6.9097771644592285,4680.92578125,3072.140625
2025-07-28 00:25:30,server,SendActivations,8.699992418289185,4675.76953125,3072.140625
2025-07-28 00:25:35,server,SendActivations,5.833714246749878,4650.99609375,3072.140625
2025-07-28 00:25:39,server,SendActivations,4.163769721984863,4636.14453125,3072.140625
2025-07-28 00:25:40,server,SendActivations,4.524805307388306,4648.140625,3072.140625
2025-07-28 00:25:40,server,SendActivations,3.9813613891601562,4647.94140625,3072.140625
2025-07-28 00:25:42,server,SendActivations,4.062241554260254,4648.01171875,3072.140625
2025-07-28 00:25:44,server,SendActivations,5.197407960891724,4623.47265625,3072.140625
2025-07-28 00:25:45,server,SendActivations,5.167578458786011,4620.8125,3072.140625
2025-07-28 00:25:46,server,SendActivations,5.862162351608276,4621.140625,3072.140625
2025-07-28 00:25:47,server,SendActivations,4.843763589859009,4645.1953125,3072.140625
2025-07-28 00:25:51,server,SendActivations,6.709259748458862,4620.92578125,3072.140625
2025-07-28 00:25:58,server,SendActivations,6.069000482559204,4614.52734375,3072.140625
2025-07-28 00:26:04,server,SendActivations,6.049025297164917,4618.29296875,3072.140625
2025-07-28 00:26:07,server,SendActivations,3.5959343910217285,4616.2265625,3072.140625
2025-07-28 00:26:12,server,SendActivations,6.573729991912842,4628.1171875,3072.140625
2025-07-28 00:26:13,server,SendActivations,5.766325950622559,4616.12890625,3072.140625
2025-07-28 00:26:14,server,SendActivations,5.929708957672119,4616.17578125,3072.140625
2025-07-28 00:26:17,server,SendActivations,5.415521144866943,4640.6015625,3072.140625
2025-07-28 00:26:18,server,SendActivations,5.022082567214966,4619.6171875,3072.140625
2025-07-28 00:26:19,server,SendActivations,5.326153993606567,4632.12890625,3072.140625
2025-07-28 00:26:21,server,SendActivations,3.610851764678955,4619.95703125,3072.140625
2025-07-28 00:26:21,server,SendActivations,6.442101001739502,4620.0390625,3072.140625
2025-07-28 00:26:26,server,SendActivations,4.0283567905426025,4619.97265625,3072.140625
2025-07-28 00:26:31,server,SendActivations,6.046801805496216,4619.765625,3072.140625
2025-07-28 00:26:37,server,SendActivations,6.223846912384033,4619.82421875,3072.140625
2025-07-28 00:26:43,server,SendActivations,6.708317279815674,4618.921875,3072.140625
2025-07-28 00:26:45,server,SendActivations,3.835970163345337,4659.0703125,3072.140625
2025-07-28 00:26:46,server,SendActivations,3.39817476272583,4647.26953125,3072.140625
2025-07-28 00:26:46,server,SendActivations,3.1567366123199463,4624.3125,3072.140625
2025-07-28 00:26:47,server,SendActivations,3.4639394283294678,4636.59375,3072.140625
2025-07-28 00:26:47,server,SendActivations,3.5538995265960693,4624.64453125,3072.140625
2025-07-28 00:26:50,server,SendActivations,4.38459587097168,4647.16015625,3072.140625
2025-07-28 00:26:51,server,SendActivations,4.649322271347046,4646.95703125,3072.140625
2025-07-28 00:26:51,server,SendActivations,4.520286321640015,4626.24609375,3072.140625
2025-07-28 00:26:53,server,SendActivations,4.843583583831787,4619.71484375,3072.140625
2025-07-28 00:27:08,server,SendActivations,8.794894456863403,4619.47265625,3072.140625
2025-07-28 00:27:13,server,SendActivations,4.3889992237091064,4627.5390625,3072.140625
2025-07-28 00:27:14,server,SendActivations,3.617011547088623,4647.4375,3072.140625
2025-07-28 00:27:16,server,SendActivations,3.7890381813049316,4661.11328125,3072.140625
2025-07-28 00:27:17,server,SendActivations,4.561476707458496,4661.11328125,3072.140625
2025-07-28 00:27:17,server,SendActivations,4.839911699295044,4637.3984375,3072.140625
2025-07-28 00:27:20,server,SendActivations,4.952908277511597,4649.265625,3072.140625
2025-07-28 00:27:20,server,SendActivations,3.7044496536254883,4649.31640625,3072.140625
2025-07-28 00:27:21,server,SendActivations,3.5930800437927246,4661.31640625,3072.140625
2025-07-28 00:27:22,server,SendActivations,3.9162991046905518,4647.85546875,3072.140625
2025-07-28 00:27:26,server,SendActivations,6.3773415088653564,4648.09765625,3072.140625
2025-07-28 00:27:35,server,SendActivations,8.450410842895508,4641.8125,3072.140625
2025-07-28 00:27:41,server,SendActivations,3.022486925125122,4666.22265625,3072.140625
2025-07-28 00:27:42,server,SendActivations,3.317211389541626,4642.68359375,3072.140625
2025-07-28 00:27:45,server,SendActivations,3.9495885372161865,4668.67578125,3072.140625
2025-07-28 00:27:47,server,SendActivations,3.9143335819244385,4648.1484375,3072.140625
2025-07-28 00:27:47,server,SendActivations,5.369781970977783,4648.42578125,3072.140625
2025-07-28 00:27:48,server,SendActivations,5.401387929916382,4648.67578125,3072.140625
2025-07-28 00:27:52,server,SendActivations,6.055676698684692,4647.83984375,3072.140625
2025-07-28 00:27:53,server,SendActivations,5.238778591156006,4641.88671875,3072.140625
2025-07-28 00:27:54,server,SendActivations,6.495526313781738,4642.01171875,3072.140625
2025-07-28 00:27:56,server,SendActivations,3.7594380378723145,4641.76171875,3072.140625
2025-07-28 00:28:04,server,SendActivations,5.9049766063690186,4641.71484375,3072.140625
2025-07-28 00:28:07,server,SendActivations,2.7897722721099854,4616.6328125,3072.140625
2025-07-28 00:28:08,server,SendActivations,2.981733798980713,4616.6328125,3072.140625
2025-07-28 00:28:11,server,SendActivations,2.9371345043182373,4616.8359375,3072.140625
2025-07-28 00:28:22,server,SendActivations,5.090747356414795,4615.14453125,3072.140625
2025-07-28 00:28:23,server,SendActivations,6.380666255950928,4615.39453125,3072.140625
2025-07-28 00:28:24,server,SendActivations,5.628763198852539,4615.39453125,3072.140625
2025-07-28 00:28:27,server,SendActivations,3.398005962371826,4644.34765625,3072.140625
2025-07-28 00:28:27,server,SendActivations,4.387436151504517,4668.0078125,3072.140625
2025-07-28 00:28:28,server,SendActivations,3.050060272216797,4668.2578125,3072.140625
2025-07-28 00:28:29,server,SendActivations,4.024316310882568,4668.5703125,3072.140625
2025-07-28 00:28:29,server,SendActivations,3.7394649982452393,4644.66015625,3072.140625
2025-07-28 00:28:32,server,SendActivations,3.5896053314208984,4638.578125,3072.140625
2025-07-28 00:28:33,server,SendActivations,3.0829598903656006,4638.625,3072.140625
2025-07-28 00:28:53,server,SendActivations,4.335858345031738,4619.5390625,3072.140625
2025-07-28 00:28:54,server,SendActivations,4.3340559005737305,4619.46484375,3072.140625
2025-07-28 00:28:55,server,SendActivations,3.0847280025482178,4642.2265625,3072.140625
2025-07-28 00:28:55,server,SendActivations,3.9337832927703857,4642.8515625,3072.140625
2025-07-28 00:28:56,server,SendActivations,3.331027030944824,4618.8828125,3072.140625
2025-07-28 00:28:57,server,SendActivations,3.9738621711730957,4618.5546875,3072.140625
2025-07-28 00:28:58,server,SendActivations,3.131282091140747,4619.00390625,3072.140625
2025-07-28 00:28:59,server,SendActivations,4.4269349575042725,4618.80078125,3072.140625
2025-07-28 00:28:59,server,SendActivations,3.8843228816986084,4615.890625,3072.140625
2025-07-28 00:29:05,server,SendActivations,8.114829063415527,4614.76953125,3072.140625
2025-07-28 00:29:23,server,SendActivations,5.041282653808594,4642.578125,3072.140625
2025-07-28 00:29:23,server,SendActivations,5.187471866607666,4642.578125,3072.140625
2025-07-28 00:29:24,server,SendActivations,3.8345463275909424,4658.6328125,3072.140625
2025-07-28 00:29:25,server,SendActivations,3.8793764114379883,4646.83203125,3072.140625
2025-07-28 00:29:26,server,SendActivations,3.104719638824463,4658.47265625,3072.140625
2025-07-28 00:29:27,server,SendActivations,3.0066258907318115,4670.2734375,3072.140625
2025-07-28 00:29:27,server,SendActivations,3.437495470046997,4670.2890625,3072.140625
2025-07-28 00:29:29,server,SendActivations,3.8622817993164062,4657.77734375,3072.140625
2025-07-28 00:29:30,server,SendActivations,4.909445285797119,4658.02734375,3072.140625
2025-07-28 00:29:32,server,SendActivations,5.117085933685303,4657.77734375,3072.140625
2025-07-28 00:29:43,server,SendActivations,2.541400909423828,4665.0078125,3072.140625
2025-07-28 00:29:47,server,SendActivations,3.4433720111846924,4664.30078125,3072.140625
2025-07-28 00:29:56,server,SendActivations,6.337179660797119,4669.3515625,3072.140625
2025-07-28 00:29:57,server,SendActivations,4.167421340942383,4672.3671875,3072.140625
2025-07-28 00:29:58,server,SendActivations,4.9534080028533936,4672.56640625,3072.140625
2025-07-28 00:29:58,server,SendActivations,4.97687840461731,4624.8125,3072.140625
2025-07-28 00:30:00,server,SendActivations,3.4297115802764893,4659.421875,3072.140625
2025-07-28 00:30:00,server,SendActivations,3.636688709259033,4647.71875,3072.140625
2025-07-28 00:30:01,server,SendActivations,3.1482555866241455,4648.16796875,3072.140625
2025-07-28 00:30:02,server,SendActivations,4.172258377075195,4648.44921875,3072.140625
2025-07-28 00:30:02,server,SendActivations,3.522737741470337,4648.19921875,3072.140625
2025-07-28 00:30:09,server,SendActivations,8.673037767410278,4641.66796875,3072.140625
2025-07-28 00:30:25,server,SendActivations,5.720165252685547,4647.28515625,3072.140625
2025-07-28 00:30:25,server,SendActivations,5.8185906410217285,4647.4921875,3072.140625
2025-07-28 00:30:27,server,SendActivations,3.7241249084472656,4661.69921875,3072.140625
2025-07-28 00:30:27,server,SendActivations,4.0474853515625,4649.28125,3072.140625
2025-07-28 00:30:29,server,SendActivations,2.8515427112579346,4649.60546875,3072.140625
2025-07-28 00:30:29,server,SendActivations,3.133737564086914,4649.40625,3072.140625
2025-07-28 00:30:29,server,SendActivations,4.2676990032196045,4661.85546875,3072.140625
2025-07-28 00:30:32,server,SendActivations,5.041403532028198,4625.98828125,3072.140625
2025-07-28 00:30:33,server,SendActivations,5.365013599395752,4625.98828125,3072.140625
2025-07-28 00:30:37,server,SendActivations,7.740342617034912,4616.5703125,3072.140625
2025-07-28 00:30:51,server,SendActivations,7.182471752166748,4616.0703125,3072.140625
2025-07-28 00:30:55,server,SendActivations,5.793941974639893,4622.3046875,3072.140625
2025-07-28 00:30:56,server,SendActivations,4.473992824554443,4626.65625,3072.140625
2025-07-28 00:30:57,server,SendActivations,3.122741937637329,4648.0703125,3072.140625
2025-07-28 00:30:59,server,SendActivations,4.268214702606201,4624.3046875,3072.140625
2025-07-28 00:30:59,server,SendActivations,4.163850784301758,4624.5546875,3072.140625
2025-07-28 00:31:00,server,SendActivations,5.145991086959839,4624.60546875,3072.140625
2025-07-28 00:31:03,server,SendActivations,5.565493583679199,4666.25390625,3072.140625
2025-07-28 00:31:06,server,SendActivations,7.037078619003296,4642.30078125,3072.140625
2025-07-28 00:31:08,server,SendActivations,7.344763278961182,4618.55078125,3072.140625
2025-07-28 00:31:17,server,SendActivations,8.0709969997406,4618.05078125,3072.140625
2025-07-28 00:31:24,server,SendActivations,6.471844673156738,4646.93359375,3072.140625
2025-07-28 00:31:24,server,SendActivations,5.282928705215454,4622.93359375,3072.140625
2025-07-28 00:31:26,server,SendActivations,4.544480323791504,4647.67578125,3072.140625
2025-07-28 00:31:27,server,SendActivations,5.160790920257568,4636.04296875,3072.140625
2025-07-28 00:31:29,server,SendActivations,4.230349779129028,4647.31640625,3072.140625
2025-07-28 00:31:29,server,SendActivations,4.722407341003418,4647.3671875,3072.140625
2025-07-28 00:31:31,server,SendActivations,3.1039860248565674,4647.3828125,3072.140625
2025-07-28 00:31:31,server,SendActivations,4.4763572216033936,4623.3671875,3072.140625
2025-07-28 00:31:35,server,SendActivations,5.8554909229278564,4623.3671875,3072.140625
2025-07-28 00:31:36,server,SendActivations,7.223920583724976,4623.1171875,3072.140625
2025-07-28 00:31:42,server,SendActivations,6.039620637893677,4618.41796875,3072.140625
2025-07-28 00:31:53,server,SendActivations,6.153514385223389,4643.9765625,3072.140625
2025-07-28 00:31:54,server,SendActivations,6.352721214294434,4644.34375,3072.140625
2025-07-28 00:31:55,server,SendActivations,6.178207874298096,4645.16015625,3072.140625
2025-07-28 00:31:57,server,SendActivations,3.566772699356079,4691.23046875,3072.140625
2025-07-28 00:31:58,server,SendActivations,2.9483437538146973,4691.28125,3072.140625
2025-07-28 00:31:59,server,SendActivations,4.436473369598389,4617.27734375,3072.140625
2025-07-28 00:31:59,server,SendActivations,3.6376497745513916,4617.73828125,3072.140625
2025-07-28 00:31:59,server,SendActivations,4.072127103805542,4617.765625,3072.140625
2025-07-28 00:32:05,server,SendActivations,6.415666103363037,4642.9921875,3072.140625
2025-07-28 00:32:08,server,SendActivations,8.247355222702026,4617.05078125,3072.140625
2025-07-28 00:32:19,server,SendActivations,7.148155212402344,4615.7890625,3072.140625
2025-07-28 00:32:24,server,SendActivations,6.712383508682251,4641.06640625,3072.140625
2025-07-28 00:32:25,server,SendActivations,5.103054523468018,4647.5625,3072.140625
2025-07-28 00:32:25,server,SendActivations,5.780008554458618,4621.81640625,3072.140625
2025-07-28 00:32:28,server,SendActivations,3.836637020111084,4621.91796875,3072.140625
2025-07-28 00:32:28,server,SendActivations,4.484923839569092,4622.16796875,3072.140625
2025-07-28 00:32:29,server,SendActivations,5.3173089027404785,4622.15625,3072.140625
2025-07-28 00:32:30,server,SendActivations,5.434542179107666,4616.00390625,3072.140625
2025-07-28 00:32:35,server,SendActivations,5.0182578563690186,4641.7265625,3072.140625
2025-07-28 00:32:37,server,SendActivations,2.864466667175293,4615.52734375,3072.140625
2025-07-28 00:32:37,server,SendActivations,8.374378681182861,4615.73046875,3072.140625
2025-07-28 00:32:40,server,SendActivations,3.3330368995666504,4615.27734375,3072.140625
2025-07-28 00:32:55,server,SendActivations,6.824652910232544,4616.67578125,3072.140625
2025-07-28 00:32:57,server,SendActivations,5.044469833374023,4619.20703125,3072.140625
2025-07-28 00:32:58,server,SendActivations,3.0414581298828125,4620.52734375,3072.140625
2025-07-28 00:32:59,server,SendActivations,4.224425554275513,4620.52734375,3072.140625
2025-07-28 00:33:00,server,SendActivations,4.02001690864563,4620.7265625,3072.140625
2025-07-28 00:33:01,server,SendActivations,3.9162485599517822,4620.7265625,3072.140625
2025-07-28 00:33:03,server,SendActivations,5.119241237640381,4645.76171875,3072.140625
2025-07-28 00:33:04,server,SendActivations,3.523667335510254,4640.05859375,3072.140625
2025-07-28 00:33:06,server,SendActivations,6.488846302032471,4613.859375,3072.140625
2025-07-28 00:33:11,server,SendActivations,8.19762921333313,4613.9375,3072.140625
2025-07-28 00:33:21,server,SendActivations,7.301098346710205,4614.03515625,3072.140625
2025-07-28 00:33:25,server,SendActivations,5.598830699920654,4652.484375,3072.140625
2025-07-28 00:33:26,server,SendActivations,3.926754951477051,4632.19921875,3072.140625
2025-07-28 00:33:27,server,SendActivations,5.0094895362854,4632.25,3072.140625
2025-07-28 00:33:28,server,SendActivations,3.3144021034240723,4644.203125,3072.140625
2025-07-28 00:33:29,server,SendActivations,3.5618491172790527,4644.25390625,3072.140625
2025-07-28 00:33:29,server,SendActivations,4.783840894699097,4644.68359375,3072.140625
2025-07-28 00:33:32,server,SendActivations,5.432930946350098,4652.36328125,3072.140625
2025-07-28 00:33:34,server,SendActivations,5.061220169067383,4652.16015625,3072.140625
2025-07-28 00:33:35,server,SendActivations,6.323958158493042,4652.16015625,3072.140625
2025-07-28 00:33:37,server,SendActivations,5.768035173416138,4652.1640625,3072.140625
2025-07-28 00:33:45,server,SendActivations,7.456473112106323,4651.91015625,3072.140625
2025-07-28 00:33:52,server,SendActivations,8.367600679397583,4652.1171875,3072.140625
2025-07-28 00:33:56,server,SendActivations,4.920933961868286,4691.83984375,3072.140625
2025-07-28 00:33:57,server,SendActivations,5.051182270050049,4680.61328125,3072.140625
2025-07-28 00:33:57,server,SendActivations,4.742042064666748,4620.4453125,3072.140625
2025-07-28 00:33:58,server,SendActivations,4.208177328109741,4620.64453125,3072.140625
2025-07-28 00:34:02,server,SendActivations,5.123322248458862,4671.8125,3072.140625
2025-07-28 00:34:02,server,SendActivations,5.651634693145752,4671.8125,3072.140625
2025-07-28 00:34:03,server,SendActivations,5.108348369598389,4624.51953125,3072.140625
2025-07-28 00:34:03,server,SendActivations,4.613075256347656,4624.56640625,3072.140625
2025-07-28 00:34:08,server,SendActivations,5.458696365356445,4624.31640625,3072.140625
2025-07-28 00:34:11,server,SendActivations,8.468331575393677,4618.73828125,3072.140625
2025-07-28 00:34:16,server,SendActivations,8.232065677642822,4618.03515625,3072.140625
2025-07-28 00:34:25,server,SendActivations,4.219483852386475,4618.42578125,3072.140625
2025-07-28 00:34:27,server,SendActivations,3.590092658996582,4642.171875,3072.140625
2025-07-28 00:34:28,server,SendActivations,5.127808332443237,4618.421875,3072.140625
2025-07-28 00:34:31,server,SendActivations,3.843762159347534,4621.71875,3072.140625
2025-07-28 00:34:32,server,SendActivations,6.430242300033569,4622.07421875,3072.140625
2025-07-28 00:34:33,server,SendActivations,5.0983567237854,4634.82421875,3072.140625
2025-07-28 00:34:34,server,SendActivations,4.705840826034546,4634.57421875,3072.140625
2025-07-28 00:34:38,server,SendActivations,6.672394752502441,4632.5703125,3072.140625
2025-07-28 00:34:42,server,SendActivations,7.225653171539307,4634.18359375,3072.140625
2025-07-28 00:34:43,server,SendActivations,4.841440677642822,4622.22265625,3072.140625
2025-07-28 00:34:43,server,SendActivations,4.840874671936035,4622.4296875,3072.140625
2025-07-28 00:34:51,server,SendActivations,7.991637229919434,4637.6875,3072.140625
2025-07-28 00:34:53,server,SendActivations,3.1202096939086914,4634.46875,3072.140625
